akk;en
 ku6 šudu3-ba dumu er2 pad3-da-gin7  saĝ-du ^ĝiš-al-la zu2 ^ĝiš-ga-rig2 zu  ĝiri3-pax(PAD)-ra2-bi ^ĝiš-u3-suḫ5 an-na  mu-tun3-na-bi ^kuš-ummud ^d-dumu-zid-da  kuš niĝ2-gu7-a kiĝ2-še3 nu-ĝa2-ĝa2  kun sal-la-bi ^kuš-a2-si šu-KU6-de3-ne  ku6 šu tu11-tu11 kuš ni2-ba gu7-gu7  šag4-ga-ni giri17-ba nu-ĝal2-la  ku6 gaba-ri a2-ur2 dab5-ba  ^kuš-dala2-a gag-še3 bal-bal-a-bi  niĝ2-gig eš3 iri sa2-dug4 nu-ĝa2-ĝa2  ku6-ĝu10 mur^ku6--ĝu10 ḫe2-en-ga-mu-e-da-an-ku4-ku4 ; The one with a spiny tail and a spiny back, who goes ……, my še-suḫur-gal fish: may he also enter with you, my fish! The fish who is like a crying child in its prayers, my še-suḫur-sig fish: may he also enter with you, my fish! With a pickaxe as a head, and having a comb for teeth, the branches of a fir-tree as its bones, Dumuzid's waterskin for its stomach , with a dehaired skin that does not need processing, with its slender tail like the fishermen's whip, the jumping fish, with naturally smoothed skin, with no entrails in its nose, the fish that hides from its adversary, whose sting goes across like a nail, that is taboo and is not placed as an offering in the city's shrines, my mur fish : may he also enter with you, my fish!
" ĝiri3 ku6-a a lu3-lu3 gur-ra  ku6 i3-guru5-a igi du8-de3 dab5-ba  ku6-ĝu10 kiĝ2^ku6--ĝu10 ḫe2-en-ga-mu-e-[da-an-ku4-ku4]  saĝ-du ^na4-kinkin(ḪAR)-šu šu saĝ ur-gir15-/ra\  MURGU LUM-LUM-de3 bar šir du3-du3-de3  ku6 ^u2-X [X] MU nu-gu7 al-/ḪAR\ […]  ku6-ĝu10 ĝir2-gid2^ku6--ĝu10 ḫe2-en-ga-mu-e-[da-an-ku4-ku4]  šag4-niĝin za-pa-aĝ2-bi gu2 bal-bi  ku6-ĝu10 gir^ku6--ĝu10 ḫe2-en-ga-mu-e-&lt;da-an-ku4-ku4>  /ku6\ KU-na sig10-ga ku6 še-er-tab-ba e3 zu-zu  ku6 dug3-ga i3-ĝal2 niĝ2-gig-ga  ku6-ĝu10 ab-suḫur^ku6--ĝu10 ḫe2-en-ga-mu-e-&lt;da-an-ku4-ku4>  ku6 a-KUD du3 ze2 me-ze2-bi ĝar-ra  ku6-ĝu10 a-garx(NUNtenû)-garx(NUNtenû)^ku6--ĝu10 ḫe2-en-ga-mu-e-&lt;da-an-ku4-ku4>  dumu dam-gar3-ra NI GA IM A-ĝu10  ku6-ĝu10 ka-mar^ku6--ĝu10 ḫe2-en-ga-&lt;mu-e-da-an-ku4-ku4>  dumu mar-tu bar-ta tum2-tum2-mu "; The one whose fins churn the troubled waters, a fish who seizes …… at a glance , my kiĝ fish: may he also enter with you, my fish! With a head like a small millstone, …… a dog's head, 1 line unclear the fish who does not eat the …… plants, ……, my ĝir-gid fish: may he also enter with you, my fish! With the noise of his entrails ……, my gir fish: may he also enter with you, my fish! The fish who ……, the fish who knows how to escape through a reed barrier, the fish who despite being tasty is an abomination, my ab-suḫur fish: may he also enter with you, my fish! The fish that causes breaches in dykes, with venom in its jaws, my agargar fish: may he also enter with you, my fish! The one whom the merchants ……, my kamar fish: may he also enter with you, my fish! The one whom the Martu fetch away, my nunbar-gid fish: may he also enter with you, my fish!
" ku6 u2-gu7 nu-gu7-a a pu2 /KA\ […]  ku6-ĝu10 a-zag-gur11^ku6--ĝu10 ḫe2-en-ga-&lt;mu-e-da-an-ku4-ku4>  kuš dugud gar3-ru šu X […]  ku6-ĝu10 /muš\[^ku6--ĝu10 ḫe2-en-ga-mu-e-da-an-ku4-ku4] "; The fish who does not eat edible plants, ……, my azagur fish: may he also enter with you, my fish! The one that …… a heavy skin, ……, my muš fish: may he also enter with you, my fish! approx. 7 lines fragmentary or missing
nan; ……, spotted ……, my ĝiru fish: may he also enter with you, my fish! The one that the children bring in ……, my salsal fish: may he also enter with you, my fish! The one with snake's eyes, a …… mouse's mouth, who …… on riverbanks, approx. 8 lines fragmentary or missing
nan; The one who utters its sinister cry in the marshes and rivers, my akane bird: you would be dangling from its claws, my fish! The one who circles the nets looking for you in the waters where the nets are stretched, my ubure bird: you would be dangling from its claws, my fish! The one with long legs, that laughs, the one from faraway waters, that ……, my egret : you would be dangling from its claws, my fish! The one who does not adorn ……, with the …… of a bird and webbed feet, my kib bird: you would be dangling from its claws, my fish! The one who seizes the quadrupeds that wander into the marshes, my kuda crocodile: you would be dangling from its claws, my fish!
nan; But you won't be dangling from their claws, you won't be snatched up by their feet! Time is pressing, my fish! Just you come to me! Time is pressing! Just you come to me! Nanše, the queen of the fishermen, will be delighted with you.
" ku6-ĝu10 e2 ma-ra-an-du3 /araḫ4\ [ma-ra-an-du3]  e2-a e2 dirig-ga amaš gid2-da ma-/ra\-[an-du3]  šag4-bi na-izi tug2 ma-ra-mur10 ki šag4 ḫul2-le a asila ma-ra-[X]  e2 gu ḫa-la-ḫa-la-ba na-an-na-te kuš3-kuš3-ta /mu\-[…]  e2-e niĝ2-gu7 i3-ĝal2 niĝ2-gu7 saĝ-ĝa2-ba  e2-e niĝ2-gu7 i3-ĝal2 niĝ2-gu7 silim-ma-ba  e2 ki kaš de2-a-zu nim nu-mu-un-bu-bu-bu  mu ḪAR-da-zu du6-da ĝiri3 kur2 nu-ĝal2-la  zag-du8 ^ĝiš-si-ĝar-bi zid2 dub-dub-bu niĝ2-na-e ĝar-ra  e2-e ir-bi tir šim ^ĝiš-erin-na-gin7 ir-si-bi ba-ur5  e2-e kaš mu-un-ĝal2 kaš sig5-ga mu-un-ĝal2  &amp;kaš;dida-imĝaĝa ninda ku7-ku7-da-bi gi ĝar-re-eš mu-un-ĝal2 ";" My fish, I have built you a home! My fish, I have built you a house, I have built you a store! I have built you a house bigger than a house, in fact a large sheepfold. Inside there is incense, and I have covered it with cloths for you; in this happy place, I …… water of joy for you; a house not bothered by cords dividing the plots, …… in the gutters. In the house, there is food, food of the best quality. In the house, there is food, food in good condition. No flies buzz around in your house where beer is poured out. Your reputation …… cannot be alienated . The threshold and the door-bolt, the ritual flour and the incense-burner are all in place. The scent and fragance in the house are like an aromatic cedar forest. In the house, there is beer, there is good beer. There is sweet beer, and honeyed cakes, ……."
 zu-a-zu ḫe2-em-du  kal-la-zu ḫe2-em-du  ad-da pap-bil2-ga-zu ḫe2-em-du  dumu šeš-gal-zu dumu šeš-ban3-da-zu ḫe2-em-du  di4-di4-la2-zu gal-gal-zu ḫe2-em-du  dam-zu dumu-zu ḫe2-em-du  gu5-li-zu dub3-us2-sa-zu ḫe2-em-du  murum5 ušbar-zu ḫe2-em-du  ildum2 bar nam-ga-kur9-ra-zu-uš ḫe2-em-du  dumu gu7-li-zu nam-mu-ni-ib-da13-da13-a  da-a-zu nam-me-eš nam-mu-ni-in-da13-da13 ; Let your acquaintances come! Let your dear ones come! Let your father and grandfather come! Let the sons of your elder brother and the sons of your younger brother come! Let your little ones come, and your big ones too! Let your wife and your children come! Let your friends and companions come! Let your brother-in-law and your father-in-law come! Let the crowd by the side of your front door come! Don't leave your friends' children outside! Don't leave your neighbours outside, whoever they may be!
 kur9-ra-ma-ni-ib dumu ki aĝ2-ĝu10  kur9-ra-ma-ni-ib dumu sag9-ga-ĝu10  ud nam-zal-e ĝi6 nam-sa2-e  iti6 e2^?--ba nam-ba-ni-ib-ku4-ku4  ud me-e-zal-la-a-gin7 ĝi6 me-e-sa2-a-gin7  kur9-ra ba-ni-ḫuĝ-ĝe26 ki-ĝar ma-ra-ab-du7  šag4-ba dur2 ĝar X   ku6-ĝu10 lu2 nu2-a ba-ra-ab-zi-zi  lu2 tuš-a du14 ba-ra-mu2-mu2 ;" Enter, my beloved son! Enter, my fine son! Don't let the day go by, don't let the night come! The moonlight should not enter that house! But if the day has gone by and the night comes, enter and I will let you relax there; I have made the grounds suitable for you! Inside, I have fixed up a seat for you. My fish, no one who sleeps there will be disturbed; no one who sits there will get involved in a quarrel."
 kur9-ra-ma-ni-ib dumu ki aĝ2-ĝu10  kur9-ra-ma-ni-ib dumu sag9-ga-ĝu10  id2 mun-na-gin7 pa5 na-an-zu-zu  saḫar-ĝar id2-da-gin7 zi-zi na-an-zu-zu-u3  a zal-le-gin7 nu2^!--zu na-an-ba-la2-e  iti6 e2-ba nam-ba-ni-in-ku4-ku4 ; Enter, my beloved son! Enter, my fine son! As if you were in a river with brackish water, don't go investigating any canals! As if you were in silt settled on the riverbed, may you not be able to get up! As if you were in flowing water, you should not fix your bed! The moonlight should not enter that house!
 na-an-ga-ba-e-da-du-e igi-zu ki-ĝu10-uš-še3  [X]-/gin7\ ki mur gu7-zu-še3 na-an-ga-ba-e-da-du-e igi-zu ki-ĝu10-uš-še3  ur-gin7 ki si-im-si-im ak-zu-še3 na-an-ga-ba-e-da-du-e igi-zu ki-ĝu10-uš-še3  /tum12^?-\[^mušen-]-/gin7\ ki ab-TU^?- du-zu-še3 na-an-ga-ba-e-da-du-e igi-zu ki-ĝu10-uš-še3  gud-gin7 tur3-zu-še3 udu-gin7 amaš-[zu-še3] na-an-ga-ba-e-da-du-e igi-zu ki-ĝu10-uš-še3 ; And may you not succeed in getting away: face towards me! And may you not succeed in getting away like a …… to your lair: face towards me! And may you not succeed in getting away like a dog to where you go sniffing: face towards me! And may you not succeed in getting away like a …… to where you ……: face towards me! And may you not succeed in getting away like a bull to your cattle-pen, like a sheep to your sheepfold: face towards me!
 a2-še gud-gin7 tur3-zu-še3 X […]  kur9-ra-ma-ni ^d-/suen\ [ḫe2-en-da-ḫul2-ḫul2]  a2-še udu-gin7 amaš-/zu\-[še3 …]  kur9-ra-ma-ni ^d-dumu-zid-/de3\ [ḫe2-en-da-ḫul2-ḫul2]  gud-gin7 tur3-zu-še3 saĝ il2-[la-zu-ne]  en ^d-aš-im2-babbar ^d-suen [ḫe2-en-da-ḫul2-ḫul2]  udu-gin7 amaš-a saĝ [il2-la-zu-ne]  ^d-dumu-zid ^lu2-sipad [ḫe2-en-da-ḫul2-ḫul2]  nam-ba-an-da-X […] ; Now, just …… like a bull to your cattle-pen! Enter for me, and Suen will be delighted with you! Now, just …… like a sheep to your sheepfold! Enter for me, and Dumuzid will be delighted with you! When you lift your head like a bull towards your cattle-pen, Lord Ašimbabbar Suen will be delighted with you! When you raise your head like a sheep in the sheepfold, Dumuzid the shepherd will be delighted with you! 15 lines fragmentary or missing
" ku6 KAŠ4 ba-ba zag nam DAG-ge  ku6-ĝu10 ku6 ḫi-a ḫe2-ga-me-da-an-ku4-ku4  sun4^?- sag9-sag9 u2-lal3 gu7-/gu7\  ku6-ĝu10 suḫur-gal^ku6--ĝu10 ḫe2-ga-me-da-an-ku4-ku4  ^gi-ub-zal gu7-gu7 KU i3-[…]  ku6-ĝu10 suḫur-tur&lt;^ku6--ĝu10> ḫe2-ga-me-da-[an-ku4-ku4]  nundum gal-gal gi-zi naĝ-ĝa2  ḫa-la ḪI-ḪI […]  gu7-gu7-da-bi […]  ku6-ĝu10 eštub^ku6--ĝu10 ḫe2-en-ga-mu-e-da-[an-ku4-ku4]  ^ĝiš-gi-muš gig2 a-šag4-ga ri-a  šaḫ2 ama gan gu2 id2-da-ka niĝ2-silaĝ-ĝa2 kar-kar-re  ku6-ĝu10 gu2-bi2^ku6--ĝu10 ḫe2-en-ga-mu-e-da-an-ku4-ku4 "; The fish who ……. May all kinds of fish also enter with you, my fish! The one with handsome barbels who eats the honey plant, my suḫur-gal fish: may he also enter with you, my fish! The one who always eats …… reeds, ……, my suḫur-tur fish: may he also enter with you, my fish! The one with big lips, who sucks the gizi reeds, 1 line fragmentary whose food ……, my eštub fish: may he also enter with you, my fish! The black punting-pole, engendered in the fields, the farrowing sow who takes away the dough from the river banks, my gubi fish : may he also enter with you, my fish!
 ku6 šudu3-ba dumu er2 pad3-da-gin7  saĝ-du ^ĝiš-al-la zu2 ^ĝiš-ga-rig2 zu  ĝiri3-pax(PAD)-ra2-bi ^ĝiš-u3-suḫ5 an-na  mu-tun3-na-bi ^kuš-ummud ^d-dumu-zid-da  kuš niĝ2-gu7-a kiĝ2-še3 nu-ĝa2-ĝa2  kun sal-la-bi ^kuš-a2-si šu-KU6-de3-ne  ku6 šu tu11-tu11 kuš ni2-ba gu7-gu7  šag4-ga-ni giri17-ba nu-ĝal2-la  ku6 gaba-ri a2-ur2 dab5-ba  ^kuš-dala2-a gag-še3 bal-bal-a-bi  niĝ2-gig eš3 iri sa2-dug4 nu-ĝa2-ĝa2  ku6-ĝu10 mur^ku6--ĝu10 ḫe2-en-ga-mu-e-da-an-ku4-ku4 ; The one with a spiny tail and a spiny back, who goes ……, my še-suḫur-gal fish: may he also enter with you, my fish! The fish who is like a crying child in its prayers, my še-suḫur-sig fish: may he also enter with you, my fish! With a pickaxe as a head, and having a comb for teeth, the branches of a fir-tree as its bones, Dumuzid's waterskin for its stomach , with a dehaired skin that does not need processing, with its slender tail like the fishermen's whip, the jumping fish, with naturally smoothed skin, with no entrails in its nose, the fish that hides from its adversary, whose sting goes across like a nail, that is taboo and is not placed as an offering in the city's shrines, my mur fish : may he also enter with you, my fish!
" ĝiri3 ku6-a a lu3-lu3 gur-ra  ku6 i3-guru5-a igi du8-de3 dab5-ba  ku6-ĝu10 kiĝ2^ku6--ĝu10 ḫe2-en-ga-mu-e-[da-an-ku4-ku4]  saĝ-du ^na4-kinkin(ḪAR)-šu šu saĝ ur-gir15-/ra\  MURGU LUM-LUM-de3 bar šir du3-du3-de3  ku6 ^u2-X [X] MU nu-gu7 al-/ḪAR\ […]  ku6-ĝu10 ĝir2-gid2^ku6--ĝu10 ḫe2-en-ga-mu-e-[da-an-ku4-ku4]  šag4-niĝin za-pa-aĝ2-bi gu2 bal-bi  ku6-ĝu10 gir^ku6--ĝu10 ḫe2-en-ga-mu-e-&lt;da-an-ku4-ku4>  /ku6\ KU-na sig10-ga ku6 še-er-tab-ba e3 zu-zu  ku6 dug3-ga i3-ĝal2 niĝ2-gig-ga  ku6-ĝu10 ab-suḫur^ku6--ĝu10 ḫe2-en-ga-mu-e-&lt;da-an-ku4-ku4>  ku6 a-KUD du3 ze2 me-ze2-bi ĝar-ra  ku6-ĝu10 a-garx(NUNtenû)-garx(NUNtenû)^ku6--ĝu10 ḫe2-en-ga-mu-e-&lt;da-an-ku4-ku4>  dumu dam-gar3-ra NI GA IM A-ĝu10  ku6-ĝu10 ka-mar^ku6--ĝu10 ḫe2-en-ga-&lt;mu-e-da-an-ku4-ku4>  dumu mar-tu bar-ta tum2-tum2-mu "; The one whose fins churn the troubled waters, a fish who seizes …… at a glance , my kiĝ fish: may he also enter with you, my fish! With a head like a small millstone, …… a dog's head, 1 line unclear the fish who does not eat the …… plants, ……, my ĝir-gid fish: may he also enter with you, my fish! With the noise of his entrails ……, my gir fish: may he also enter with you, my fish! The fish who ……, the fish who knows how to escape through a reed barrier, the fish who despite being tasty is an abomination, my ab-suḫur fish: may he also enter with you, my fish! The fish that causes breaches in dykes, with venom in its jaws, my agargar fish: may he also enter with you, my fish! The one whom the merchants ……, my kamar fish: may he also enter with you, my fish! The one whom the Martu fetch away, my nunbar-gid fish: may he also enter with you, my fish!
" ku6 u2-gu7 nu-gu7-a a pu2 /KA\ […]  ku6-ĝu10 a-zag-gur11^ku6--ĝu10 ḫe2-en-ga-&lt;mu-e-da-an-ku4-ku4>  kuš dugud gar3-ru šu X […]  ku6-ĝu10 /muš\[^ku6--ĝu10 ḫe2-en-ga-mu-e-da-an-ku4-ku4] "; The fish who does not eat edible plants, ……, my azagur fish: may he also enter with you, my fish! The one that …… a heavy skin, ……, my muš fish: may he also enter with you, my fish! approx. 7 lines fragmentary or missing
nan; ……, spotted ……, my ĝiru fish: may he also enter with you, my fish! The one that the children bring in ……, my salsal fish: may he also enter with you, my fish! The one with snake's eyes, a …… mouse's mouth, who …… on riverbanks, approx. 8 lines fragmentary or missing
nan; The one who utters its sinister cry in the marshes and rivers, my akane bird: you would be dangling from its claws, my fish! The one who circles the nets looking for you in the waters where the nets are stretched, my ubure bird: you would be dangling from its claws, my fish! The one with long legs, that laughs, the one from faraway waters, that ……, my egret : you would be dangling from its claws, my fish! The one who does not adorn ……, with the …… of a bird and webbed feet, my kib bird: you would be dangling from its claws, my fish! The one who seizes the quadrupeds that wander into the marshes, my kuda crocodile: you would be dangling from its claws, my fish!
nan; But you won't be dangling from their claws, you won't be snatched up by their feet! Time is pressing, my fish! Just you come to me! Time is pressing! Just you come to me! Nanše, the queen of the fishermen, will be delighted with you.
" ku6-ĝu10 e2 ma-ra-an-du3 /araḫ4\ [ma-ra-an-du3]  e2-a e2 dirig-ga amaš gid2-da ma-/ra\-[an-du3]  šag4-bi na-izi tug2 ma-ra-mur10 ki šag4 ḫul2-le a asila ma-ra-[X]  e2 gu ḫa-la-ḫa-la-ba na-an-na-te kuš3-kuš3-ta /mu\-[…]  e2-e niĝ2-gu7 i3-ĝal2 niĝ2-gu7 saĝ-ĝa2-ba  e2-e niĝ2-gu7 i3-ĝal2 niĝ2-gu7 silim-ma-ba  e2 ki kaš de2-a-zu nim nu-mu-un-bu-bu-bu  mu ḪAR-da-zu du6-da ĝiri3 kur2 nu-ĝal2-la  zag-du8 ^ĝiš-si-ĝar-bi zid2 dub-dub-bu niĝ2-na-e ĝar-ra  e2-e ir-bi tir šim ^ĝiš-erin-na-gin7 ir-si-bi ba-ur5  e2-e kaš mu-un-ĝal2 kaš sig5-ga mu-un-ĝal2  &amp;kaš;dida-imĝaĝa ninda ku7-ku7-da-bi gi ĝar-re-eš mu-un-ĝal2 ";" My fish, I have built you a home! My fish, I have built you a house, I have built you a store! I have built you a house bigger than a house, in fact a large sheepfold. Inside there is incense, and I have covered it with cloths for you; in this happy place, I …… water of joy for you; a house not bothered by cords dividing the plots, …… in the gutters. In the house, there is food, food of the best quality. In the house, there is food, food in good condition. No flies buzz around in your house where beer is poured out. Your reputation …… cannot be alienated . The threshold and the door-bolt, the ritual flour and the incense-burner are all in place. The scent and fragance in the house are like an aromatic cedar forest. In the house, there is beer, there is good beer. There is sweet beer, and honeyed cakes, ……."
 zu-a-zu ḫe2-em-du  kal-la-zu ḫe2-em-du  ad-da pap-bil2-ga-zu ḫe2-em-du  dumu šeš-gal-zu dumu šeš-ban3-da-zu ḫe2-em-du  di4-di4-la2-zu gal-gal-zu ḫe2-em-du  dam-zu dumu-zu ḫe2-em-du  gu5-li-zu dub3-us2-sa-zu ḫe2-em-du  murum5 ušbar-zu ḫe2-em-du  ildum2 bar nam-ga-kur9-ra-zu-uš ḫe2-em-du  dumu gu7-li-zu nam-mu-ni-ib-da13-da13-a  da-a-zu nam-me-eš nam-mu-ni-in-da13-da13 ; Let your acquaintances come! Let your dear ones come! Let your father and grandfather come! Let the sons of your elder brother and the sons of your younger brother come! Let your little ones come, and your big ones too! Let your wife and your children come! Let your friends and companions come! Let your brother-in-law and your father-in-law come! Let the crowd by the side of your front door come! Don't leave your friends' children outside! Don't leave your neighbours outside, whoever they may be!
 kur9-ra-ma-ni-ib dumu ki aĝ2-ĝu10  kur9-ra-ma-ni-ib dumu sag9-ga-ĝu10  ud nam-zal-e ĝi6 nam-sa2-e  iti6 e2^?--ba nam-ba-ni-ib-ku4-ku4  ud me-e-zal-la-a-gin7 ĝi6 me-e-sa2-a-gin7  kur9-ra ba-ni-ḫuĝ-ĝe26 ki-ĝar ma-ra-ab-du7  šag4-ba dur2 ĝar X   ku6-ĝu10 lu2 nu2-a ba-ra-ab-zi-zi  lu2 tuš-a du14 ba-ra-mu2-mu2 ;" Enter, my beloved son! Enter, my fine son! Don't let the day go by, don't let the night come! The moonlight should not enter that house! But if the day has gone by and the night comes, enter and I will let you relax there; I have made the grounds suitable for you! Inside, I have fixed up a seat for you. My fish, no one who sleeps there will be disturbed; no one who sits there will get involved in a quarrel."
 kur9-ra-ma-ni-ib dumu ki aĝ2-ĝu10  kur9-ra-ma-ni-ib dumu sag9-ga-ĝu10  id2 mun-na-gin7 pa5 na-an-zu-zu  saḫar-ĝar id2-da-gin7 zi-zi na-an-zu-zu-u3  a zal-le-gin7 nu2^!--zu na-an-ba-la2-e  iti6 e2-ba nam-ba-ni-in-ku4-ku4 ; Enter, my beloved son! Enter, my fine son! As if you were in a river with brackish water, don't go investigating any canals! As if you were in silt settled on the riverbed, may you not be able to get up! As if you were in flowing water, you should not fix your bed! The moonlight should not enter that house!
 na-an-ga-ba-e-da-du-e igi-zu ki-ĝu10-uš-še3  [X]-/gin7\ ki mur gu7-zu-še3 na-an-ga-ba-e-da-du-e igi-zu ki-ĝu10-uš-še3  ur-gin7 ki si-im-si-im ak-zu-še3 na-an-ga-ba-e-da-du-e igi-zu ki-ĝu10-uš-še3  /tum12^?-\[^mušen-]-/gin7\ ki ab-TU^?- du-zu-še3 na-an-ga-ba-e-da-du-e igi-zu ki-ĝu10-uš-še3  gud-gin7 tur3-zu-še3 udu-gin7 amaš-[zu-še3] na-an-ga-ba-e-da-du-e igi-zu ki-ĝu10-uš-še3 ; And may you not succeed in getting away: face towards me! And may you not succeed in getting away like a …… to your lair: face towards me! And may you not succeed in getting away like a dog to where you go sniffing: face towards me! And may you not succeed in getting away like a …… to where you ……: face towards me! And may you not succeed in getting away like a bull to your cattle-pen, like a sheep to your sheepfold: face towards me!
